,Unnamed: 0,eid,Author_ID,Affiliation_ID,cite,Auth_Ave_Cites,IsHigh
9002,30525,2-s2.0-33748770921,6603863491,60003088,19,not high,0
9003,30548,2-s2.0-33845522671,35462314500,60021418,2,not high,0
9004,30552,2-s2.0-33744950585,7404239472,60025278,0,not high,0
9005,30553,2-s2.0-77951440523,7102277063,110167722,3,not high,0
9009,30558,2-s2.0-33645464381,35829350300,60005322,2,not high,0
9022,30573,2-s2.0-33644630468,8914487400,60016782,35,not high,0
9024,30575,2-s2.0-32544442879,8976580000,60028218,0,not high,0
9025,30576,2-s2.0-32544440611,8976580000,60028218,23,not high,0
9026,30579,2-s2.0-33644898528,7404688013,60025858,105,high,1
9028,30588,2-s2.0-33644837749,6602625174,60001536,36,not high,0
9031,30595,2-s2.0-33644847750,7005700195,60000594,20,not high,0
9034,30609,2-s2.0-33748809505,7004083753,60019647,46,not high,0
9035,30621,2-s2.0-33645530707,6506027377,60005681,22,not high,0
9038,30637,2-s2.0-33644777676,7005429459,60042351,58,not high,0
9042,30653,2-s2.0-33644957431,24491963900,60002798,18,not high,0
9043,30667,2-s2.0-33644841214,55543638000,60014070,65,not high,0
9044,30668,2-s2.0-33644647191,35585005300,60023760,26,not high,0
9045,30682,2-s2.0-33644843376,6701672333,60002746,51,not high,0
9046,30698,2-s2.0-33644777658,7006672394,60028548,103,not high,0
9047,30711,2-s2.0-33344479181,7004897973,100354087,298,not high,0
9048,30713,2-s2.0-33645777446,9238225100,60000256,34,not high,0
9052,30719,2-s2.0-33646871264,7006338212,60070028,12,not high,0
9054,30721,2-s2.0-33644936022,8214346900,60081239,38,not high,0
9056,30725,2-s2.0-33644842082,35248453300,60032144,30,not high,0
9057,30729,2-s2.0-33644541469,6701805246,60013930,55,not high,0
9058,30738,2-s2.0-33646012006,7004360219,60014975,16,not high,0
9062,30761,2-s2.0-33644766172,6603233545,60009358,31,high,1
9064,30764,2-s2.0-33644870557,6701574467,60010603,19,not high,0
9065,30769,2-s2.0-33745077679,7005883114,60019702,2,not high,0
9066,30772,2-s2.0-33644769154,6701637625,,19,not high,0
9069,30787,2-s2.0-33645070534,7006688992,60031101,82,not high,0
9070,30790,2-s2.0-33645228542,36133866700,60002952,16,not high,0
9071,30795,2-s2.0-33645542019,7201378228,60030623,21,not high,0
9072,30806,2-s2.0-33644872068,7006356760,60013756,36,not high,0
9073,30808,2-s2.0-32544450800,6701603348,60010910,22,not high,0
9075,30819,2-s2.0-33644848306,55233887700,60023020,19,not high,0
9078,30859,2-s2.0-33644657327,7202361029,60029747,108,not high,0
9079,30862,2-s2.0-33748781690,6601960938,60026124,0,not high,0
9080,30867,2-s2.0-33644807131,12244914800,60031101,77,not high,0
9082,30881,2-s2.0-33644507453,7005717537,60027468,17,not high,0
9084,30887,2-s2.0-33645968113,14049224500,60026303,13,not high,0
9085,30888,2-s2.0-33745945162,55798385100,60012306,17,not high,0
9088,30892,2-s2.0-33745941420,7003540355,60017059,34,not high,0
9089,30893,2-s2.0-33644944649,7006699818,60025160,40,not high,0
9092,30901,2-s2.0-33745343034,8582387100,60012981,8,not high,0
9093,30904,2-s2.0-33644852029,25627654100,60018353,26,not high,0
9095,30908,2-s2.0-33644827467,7201503414,60002441,36,not high,0
9098,30913,2-s2.0-33645137247,7005748371,60029278,368,high,1
9099,30914,2-s2.0-33745965349,6602843144,60005681,11,not high,0
9101,30919,2-s2.0-33645092384,6603857783,60024931,85,not high,0
9102,30938,2-s2.0-33645019758,7409461256,60007995,5,high,1
9103,30945,2-s2.0-33646000287,7006553911,60015595,61,not high,0
9105,30947,2-s2.0-33644640712,6603921571,60031198,29,not high,0
9108,30974,2-s2.0-33644835242,26643448800,60024188,38,not high,0
9112,30984,2-s2.0-33644946793,24491963900,60024787,1,not high,0
9115,30992,2-s2.0-33644787118,35379188800,60028652,1,not high,0
9116,31000,2-s2.0-33645501046,7203032838,60009860,38,not high,0
9118,31005,2-s2.0-33645474207,56225309500,60025063,58,not high,0
9121,31015,2-s2.0-31144468779,6603010639,60003269,11,high,1
9123,31029,2-s2.0-32444433097,7401812711,100452935,28,not high,0
9124,31030,2-s2.0-33747080027,8093690100,101113147,0,not high,0
9129,31040,2-s2.0-33644525295,7006151710,60024787,50,high,1
9132,31055,2-s2.0-32344445955,7005861651,60028333,74,not high,0
9133,31060,2-s2.0-33644749143,56221739600,60008643,116,not high,0
9136,31075,2-s2.0-33144474710,6603276720,60012286,50,not high,0
9140,31081,2-s2.0-33746139292,6602965571,60006321,5,not high,0
9143,31089,2-s2.0-33645470209,7201951930,60069739,23,not high,0
9144,31102,2-s2.0-33744743513,7601341546,60005244,5,not high,0
9145,31107,2-s2.0-33646254603,7404310264,60012070,28,not high,0
9146,31110,2-s2.0-33644982752,12783474300,60005244,34,not high,0
9151,31116,2-s2.0-58149234423,56721449400,60073426,0,not high,0
9153,31124,2-s2.0-31944451674,9639378100,60027282,7,not high,0
9156,31128,2-s2.0-33746535977,9238225100,60000256,100,not high,0
9160,31135,2-s2.0-33644654215,8422011200,60012256,64,not high,0
9162,31144,2-s2.0-33244486495,56994195900,60000463,14,not high,0
9165,31149,2-s2.0-33645348241,12776864100,60026124,119,high,1
9169,31153,2-s2.0-34248351067,7005523207,60031514,1,not high,0
9171,31166,2-s2.0-33746500087,18133480200,100659558,1,high,1
9173,31174,2-s2.0-33646185061,23993130300,60005455,91,not high,0
9174,31186,2-s2.0-33744901670,7102359712,60007202,1,not high,0
9175,31195,2-s2.0-32844463565,6602554585,60005510,3,not high,0
9176,31208,2-s2.0-33645787020,9246636300,60017483,23,not high,0
9179,31214,2-s2.0-33644860703,8318753500,60013409,241,not high,0
9181,31217,2-s2.0-33644523099,7006524858,60004708,5,not high,0
9184,31221,2-s2.0-32844459257,7202014188,60009860,5,not high,0
9187,31235,2-s2.0-33645101474,56964571600,60018308,2,not high,0
9195,31243,2-s2.0-84899469101,7402327264,60017060,0,not high,0
9198,31251,2-s2.0-33644771267,8086865600,60019229,10,not high,0
9199,31254,2-s2.0-33644780644,7404211035,60019674,25,not high,0
9201,31258,2-s2.0-33644644187,12761743200,60002173,6,not high,0
9202,31260,2-s2.0-33746495478,6602072918,60031066,4,not high,0
9203,31268,2-s2.0-32544436601,35600781600,60000745,54,not high,0
9204,31274,2-s2.0-33344455847,7410382485,60022180,1,not high,0
9205,31275,2-s2.0-32544454688,6601913925,60027332,47,not high,0
9209,31285,2-s2.0-32944461857,7006975186,60101365,38,not high,0
9210,31287,2-s2.0-32544431587,6602615374,60027628,3,not high,0
9215,31294,2-s2.0-32544433476,8558142900,60015481,162,not high,0
9218,31303,2-s2.0-32544434809,56541008800,60006320,54,not high,0
9219,31306,2-s2.0-32544438941,7402452593,60015150,22,not high,0
9220,31316,2-s2.0-32544438472,7005847666,60010493,29,not high,0
9222,31322,2-s2.0-32544440797,36195220100,60015595,164,high,1
9227,31329,2-s2.0-32544458667,6701706213,60015023,4,not high,0
9228,31331,2-s2.0-32544461476,6603854877,60025534,36,not high,0
9229,31334,2-s2.0-32544437698,7004537298,60005200,76,not high,0
9230,31338,2-s2.0-33144466659,7006598190,100319884,62,not high,0
9233,31349,2-s2.0-33645059436,8947594000,60031216,4,not high,0
9235,31355,2-s2.0-33746541874,6603142091,60005517,0,high,1
9236,31356,2-s2.0-33644641802,6603564177,60026245,9,not high,0
9238,31358,2-s2.0-33644596184,6603565401,60015595,81,not high,0
9242,31366,2-s2.0-33144487456,7003913380,60000264,3,not high,0
9244,31371,2-s2.0-33144456177,7003913380,60000264,1,not high,0
9246,31375,2-s2.0-33645334650,12799008300,60023222,25,not high,0
9247,31379,2-s2.0-33144470219,7401543292,60025141,0,not high,0
9248,31381,2-s2.0-33644606606,6603541969,60018926,177,high,1
9250,31391,2-s2.0-33645793798,15057685200,,1,not high,0
9252,31394,2-s2.0-29544450631,35587086400,60005510,0,not high,0
9256,31406,2-s2.0-32944460213,7101901642,60069830,16,not high,0
9257,31407,2-s2.0-29044440701,7005196824,,1,not high,0
9258,31412,2-s2.0-32144446593,12238853600,60033241,44,not high,0
9261,31418,2-s2.0-31644444582,36066808300,60019118,7,not high,0
9262,31421,2-s2.0-31444456482,6603795697,60002494,24,not high,0
9263,31425,2-s2.0-32644485311,12244507900,60006602,111,not high,0
9264,31427,2-s2.0-33744735729,8593737100,60031863,4,not high,0
9265,31450,2-s2.0-33645707842,6602592715,60028900,54,not high,0
9268,31458,2-s2.0-31344466827,10240465000,60011425,10,not high,0
9269,31459,2-s2.0-30844439443,6507856228,60029622,37,not high,0
9272,31472,2-s2.0-30444442338,7404181563,60009860,34,not high,0
9275,31476,2-s2.0-32944469752,7201747360,60019578,57,not high,0
9277,31486,2-s2.0-30544434167,35513086500,60039063,35,not high,0
9279,31493,2-s2.0-33644865959,8214346900,60081239,35,not high,0
9281,31496,2-s2.0-33646814039,35233130500,60005141,100,high,1
9282,31501,2-s2.0-30344487286,7004641782,60005037,22,not high,0
9283,31513,2-s2.0-32944482185,35227610500,100683832,22,not high,0
9284,31516,2-s2.0-31344473149,8671706100,60025761,3,not high,0
9288,31527,2-s2.0-33645702761,23091372000,60019499,13,not high,0
9290,31535,2-s2.0-31744433660,35485628500,60026827,332,high,1
9292,31544,2-s2.0-31344474496,7003411255,60071123,4,not high,0
9294,31548,2-s2.0-33645705626,7406692474,60019118,0,not high,0
9297,31566,2-s2.0-32144445039,8921912900,60010261,14,not high,0
9299,31573,2-s2.0-31144449168,35580378200,60104653,302,not high,0
9300,31587,2-s2.0-32444440886,7101820325,60003771,7,not high,0
9301,31593,2-s2.0-33644769062,7402527683,60103673,4,not high,0
9302,31601,2-s2.0-33745674976,55711771800,60000264,18,not high,0
9304,31611,2-s2.0-84855205127,7005411902,60005681,33,not high,0
9305,31613,2-s2.0-33646493006,7402466014,60007762,63,not high,0
9306,31614,2-s2.0-32144439340,7006928685,60006288,9,not high,0
9308,31630,2-s2.0-32144440622,7102930200,60030318,25,not high,0
9309,31634,2-s2.0-32144447414,6601968571,60020296,30,high,1
9310,31635,2-s2.0-33645715647,55554063800,60007350,25,not high,0
9312,31638,2-s2.0-32144453063,6604084241,60028652,5,not high,0
9313,31645,2-s2.0-32144434540,55708401700,60022148,1,not high,0
9314,31646,2-s2.0-33644853781,7006459919,60005037,44,not high,0
9316,31651,2-s2.0-32444437507,7003686031,60005502,0,not high,0
9317,31656,2-s2.0-31544479256,7004543680,60005141,30,not high,0
9318,31666,2-s2.0-33745712353,7202014188,60009860,1,not high,0
9322,31670,2-s2.0-32144455205,6602520561,60014808,39,high,1
9326,31680,2-s2.0-31344472202,7404035832,60012708,1,not high,0
9329,31685,2-s2.0-33745089260,7005397039,60005517,0,high,1
9331,31688,2-s2.0-29744461686,7403548811,60012754,9,not high,0
9333,31690,2-s2.0-32544460594,7202108129,60024324,7,not high,0
9339,31699,2-s2.0-33646740185,7407003499,60003970,1,not high,0
9341,31711,2-s2.0-29544432655,7005385633,60030931,3,not high,0
9342,31719,2-s2.0-31744432403,6602308535,60030835,27,not high,0
9344,31723,2-s2.0-33646594742,7404744339,60022281,5,not high,0
9346,31731,2-s2.0-33645793799,35306245500,60032083,105,high,1
9348,31744,2-s2.0-33144465579,7006478950,60031004,21,not high,0
9349,31746,2-s2.0-33644843469,6701736348,60021435,6,not high,0
9350,31749,2-s2.0-33645027388,56250870800,60033148,5,high,1
9351,31756,2-s2.0-33144486498,35510667500,60025063,143,not high,0
9353,31761,2-s2.0-33644638865,6507736561,60018678,48,not high,0
9357,31766,2-s2.0-33144462059,7407522248,60018029,10,not high,0
9361,31782,2-s2.0-33644835339,7006436459,60021199,21,not high,0
9366,31788,2-s2.0-33845755755,9632902300,60072262,33,not high,0
9368,31797,2-s2.0-33644847998,7005076225,60028333,0,not high,0
9369,31798,2-s2.0-29244482784,7401750419,60003771,75,not high,0
9371,31800,2-s2.0-28844434867,7201905167,60006553,53,high,1
9373,31803,2-s2.0-27644433184,6602520561,60014808,10,high,1
9374,31804,2-s2.0-32144447594,14619483800,60029616,17,not high,0
9377,31809,2-s2.0-30544453247,8904352500,60007257,9,not high,0
9379,31812,2-s2.0-33644649220,35237863400,60021615,49,not high,0
9383,31828,2-s2.0-32144438837,57102751000,60010062,28,not high,0
9384,31832,2-s2.0-27844458593,8850437000,60016912,44,not high,0
9386,31835,2-s2.0-31544435441,7102929844,60031101,49,not high,0
9388,31846,2-s2.0-32144452024,7101901077,60007257,12,not high,0
9390,31857,2-s2.0-32644441676,8604950000,60025084,105,not high,0
9392,31864,2-s2.0-32144435583,6603669560,60009828,21,not high,0
9393,31871,2-s2.0-33144466735,6701736348,60022109,3,not high,0
9394,31877,2-s2.0-30444454663,35196580300,60073481,28,not high,0
9395,31882,2-s2.0-28144438065,7004455274,60007297,35,not high,0
9397,31886,2-s2.0-33646651214,7101814413,60007776,8,not high,0
9398,31890,2-s2.0-30644472628,11340068900,60000635,28,not high,0
9400,31893,2-s2.0-30644465547,7006032034,60000461,42,not high,0
9406,31902,2-s2.0-28144455425,9242408800,60000481,11,not high,0
9408,31906,2-s2.0-30644464444,6603594977,60008948,844,high,1
9409,31910,2-s2.0-33644536102,7004186076,60013409,32,not high,0
9411,31916,2-s2.0-30644463216,7201982123,60012754,95,high,1
9412,31917,2-s2.0-33745209677,9250925100,60025997,2,not high,0
9414,31921,2-s2.0-33745186233,7004591325,60023998,6,high,1
9416,31927,2-s2.0-33745213569,7005461981,60103898,26,not high,0
9418,31932,2-s2.0-33745197777,6603116786,60000239,1,not high,0
9419,31934,2-s2.0-33745184017,6506317084,60021361,33,not high,0
9421,31937,2-s2.0-33745222322,14017989400,60000762,14,not high,0
9423,31940,2-s2.0-31844442152,12141160200,60025997,36,not high,0
9427,31954,2-s2.0-31844444664,35305844500,100378586,1,not high,0
9432,31961,2-s2.0-33644837431,6602855342,60103600,1,not high,0
9433,31962,2-s2.0-33746191230,8555925700,115616982,5,not high,0
9434,31977,2-s2.0-33750573260,36067931100,60028876,0,not high,0
9435,31982,2-s2.0-33845272519,24766874300,60018353,9,not high,0
9437,31985,2-s2.0-33751008374,42062368800,60025225,0,not high,0
9439,31987,2-s2.0-30344455627,6508304108,60003662,31,not high,0
9443,31995,2-s2.0-84990930945,7003769747,60030612,2,not high,0
9447,32000,2-s2.0-33947100853,7403177739,60022180,63,not high,0
9448,32002,2-s2.0-33144458846,6603611520,60016849,1,not high,0
9450,32008,2-s2.0-33947107404,7402277726,60024948,56,not high,0
9453,32011,2-s2.0-33750061898,56994195900,60000463,0,not high,0
9454,32013,2-s2.0-33749572045,6603779463,60025225,12,not high,0
9455,32017,2-s2.0-33750345425,36067931100,60028876,3,not high,0
9456,32026,2-s2.0-30344485698,7202576274,60009016,22,high,1
9459,32030,2-s2.0-33947365573,7401531284,60007027,3,not high,0
9461,32033,2-s2.0-33644875511,12778059400,60029747,70,high,1
9467,32063,2-s2.0-33746346204,7003435154,,0,not high,0
9468,32071,2-s2.0-33746078075,6507253900,,0,not high,0
9469,32075,2-s2.0-33745929329,7102694556,,0,not high,0
9471,32090,2-s2.0-33750336435,9245258600,,0,not high,0
9472,32094,2-s2.0-33745816711,7005674407,,0,not high,0
9474,32101,2-s2.0-33746717484,23009881000,,0,not high,0
9475,32107,2-s2.0-33750704915,55257026500,,0,not high,0
9476,32109,2-s2.0-33745909930,55267534700,,0,not high,0
9477,32114,2-s2.0-33845203064,7102334361,,0,not high,0
9478,32115,2-s2.0-33750373744,35829024200,,0,not high,0
9481,32132,2-s2.0-33750687855,56486169700,,0,not high,0
9482,32137,2-s2.0-33745830438,6603685753,,0,not high,0
9484,32141,2-s2.0-33750732593,7004053291,,0,not high,0
9485,32146,2-s2.0-33746363564,35619707100,,0,not high,0
9486,32155,2-s2.0-33745913915,7004689641,,0,not high,0
9487,32159,2-s2.0-69649109036,7101896868,,0,not high,0
9488,32172,2-s2.0-33750247225,7202857377,,0,not high,0
9489,32184,2-s2.0-33845241956,15124528400,,0,not high,0
9490,32187,2-s2.0-33749553330,55101098300,,0,not high,0
9492,32194,2-s2.0-33749586492,7006928685,,0,not high,0
9493,32199,2-s2.0-33750273338,35509999000,,0,not high,0
9496,32206,2-s2.0-33745923496,7006394072,,0,not high,0
9497,32216,2-s2.0-33750032053,7406280812,,0,not high,0
9498,32229,2-s2.0-33746255017,7101929810,,0,not high,0
9499,32235,2-s2.0-33749679050,7202610880,,0,not high,0
9500,32237,2-s2.0-33746710997,24315928800,,0,not high,0
9501,32239,2-s2.0-33750376523,35502785400,,0,not high,0
9503,32258,2-s2.0-33750045760,7003412852,60005510,1,not high,0
9505,32272,2-s2.0-33750241436,6602208924,,0,not high,0
9509,32289,2-s2.0-33749669058,7003652550,,0,not high,0
9513,32293,2-s2.0-33746657542,35436693500,,0,not high,0
9515,32297,2-s2.0-33750687324,7004388979,,0,not high,0
9516,32303,2-s2.0-33749604297,6701786379,,0,not high,0
9517,32306,2-s2.0-33745936949,14038627200,,0,not high,0
9518,32321,2-s2.0-33745899352,6507253900,,0,not high,0
9519,32324,2-s2.0-33746630878,22333918500,,0,not high,0
9520,32326,2-s2.0-33746215793,7004689641,,0,not high,0
9521,32329,2-s2.0-33750304777,6603921571,,0,not high,0
9523,32331,2-s2.0-33749617444,7101724976,,0,not high,0
9524,32336,2-s2.0-33745881606,56486169700,,0,not high,0
9528,32341,2-s2.0-33750701447,6602882116,,0,not high,0
9530,32343,2-s2.0-33751384292,35566105000,,0,not high,0
9532,32366,2-s2.0-33750733335,6602166242,,0,not high,0
9533,32371,2-s2.0-33750276609,7101726014,,0,not high,0
9534,32378,2-s2.0-33746048420,6603589366,,0,not high,0
9536,32386,2-s2.0-33750070303,7202060912,,0,not high,0
9538,32388,2-s2.0-33745966723,26643382700,,0,not high,0
9543,32412,2-s2.0-33750300614,24457480800,,0,not high,0
9544,32417,2-s2.0-38549111833,7202857377,,0,not high,0
9545,32419,2-s2.0-33750007372,7004413501,,0,not high,0
9549,32429,2-s2.0-33749418368,6701325661,,0,not high,0
9550,32433,2-s2.0-33750549872,6602872701,,0,not high,0
9552,32439,2-s2.0-38549180365,7103153821,,0,not high,0
9553,32444,2-s2.0-33748987884,6603628782,,0,not high,0
9554,32451,2-s2.0-33746756645,7406280812,,0,not high,0
9555,32471,2-s2.0-33845928772,36704777800,,0,not high,0
9557,32473,2-s2.0-33751011040,7004005515,,0,not high,0
9558,32496,2-s2.0-33749627687,9133183900,,0,not high,0
9560,32502,2-s2.0-33746087981,7005770478,,0,not high,0
9561,32505,2-s2.0-33746689131,35264048900,,0,not high,0
9563,32513,2-s2.0-33845259860,15124528400,,0,not high,0
9564,32526,2-s2.0-33746716227,55871602600,,0,not high,0
9565,32527,2-s2.0-33746670582,6602717727,,0,not high,0
9566,32530,2-s2.0-33746731063,7407133140,,0,not high,0
9570,32534,2-s2.0-33749651148,56472868400,,0,not high,0
9572,32540,2-s2.0-33845454613,8846837500,,0,not high,0
9573,32562,2-s2.0-33746104114,8234314900,,0,not high,0
9574,32584,2-s2.0-33750051629,7102420487,,0,not high,0
9576,32587,2-s2.0-33750373848,26643233300,,0,not high,0
9577,32588,2-s2.0-33750378350,7005513273,,0,not high,0
9578,32590,2-s2.0-85006167821,6603766091,117688682,0,not high,0
9583,32595,2-s2.0-33750085004,8856756500,60003771,6,not high,0
9586,32598,2-s2.0-33646068775,7005279260,60031004,4,not high,0
9587,32599,2-s2.0-31344434535,35829350300,60005322,4,not high,0
9592,32608,2-s2.0-33746731060,8975983000,60005517,1,not high,0
